Opportunity_ID,Opportunity Name,Account Name,Stage Name,Amount,Close Date,Probability,Owner Name,Lead Source,Type,Metrics,Economic Buyer,Decision Criteria,Decision Process,Paper Process,Identify Pain,Champion,Competition,Created At,Batch ID
401,IBM Corporation - Endpoint Protection Implementation,IBM Corporation,Stage 1 - Negotiation,61048.0,2025-08-18,13.0,Maria Garcia,Website,New Business,"Reduce security incidents by 44%, improve MTTR by 72%",CISO - Donald Walker,"Performance impact, Integration capabilities, Vendor stability","101 day evaluation, 7 stakeholders",Procurement approval required,Current solution has slow response times,Megan Mcclain - IT Director,"McAfee, SentinelOne",2025-09-17 00:03:00.580441,batch_20250917_000300
402,Ford Motor Company - Threat Intelligence Implementation,Ford Motor Company,Stage 1 - Proposal,69597.0,2025-08-18,54.0,Michael Rodriguez,Cold Call,New Business,,,,,Procurement approval required,,,"Carbon Black, SentinelOne",2025-09-17 00:03:00.580444,batch_20250917_000300
403,Boeing Company - Complete Security Suite Implementation,Boeing Company,Stage 1 - Qualification,222049.0,2025-10-26,36.0,Robert Johnson,Cold Call,New Business,,CTO - Connie Lawrence,,,Legal review required,Current solution has limited visibility,,"Symantec, SentinelOne",2025-09-17 00:03:00.580445,batch_20250917_000300
404,Comcast Corporation - Advanced Monitoring Implementation,Comcast Corporation,Stage 1 - Proposal,1689462.0,2025-10-29,28.0,Rachel Martinez,Trade Show,New Business,"Reduce security incidents by 45%, improve MTTR by 75%",CEO - Christopher Bernard,"Support quality, Performance impact, Ease of deployment","74 day evaluation, 4 stakeholders",Security assessment required,Current solution has complex management,Brandon Davis - Security Analyst,"SentinelOne, Carbon Black",2025-09-17 00:03:00.580446,batch_20250917_000300
405,JPMorgan Chase & Co. - Professional Services Implementation,JPMorgan Chase & Co.,Stage 1 - Negotiation,412690.0,2025-10-29,11.0,Lisa Wang,Partner,New Business,,,,,Security assessment required,,Valerie Gray - SOC Manager,,2025-09-17 00:03:00.580448,batch_20250917_000300
406,IBM Corporation - Vulnerability Management Implementation,IBM Corporation,Stage 1 - Needs Analysis,838792.0,2025-09-15,24.0,James Wilson,Website,New Business,"Reduce security incidents by 66%, improve MTTR by 45%",CISO - Lisa Hensley,,"94 day evaluation, 4 stakeholders",,,,,2025-09-17 00:03:00.580449,batch_20250917_000300
407,Advanced Micro Devices Inc. - Security Marketplace Implementation,Advanced Micro Devices Inc.,Stage 1 - Proposal,52760.0,2025-09-13,25.0,Amanda Davis,Trade Show,New Business,"Reduce security incidents by 34%, improve MTTR by 61%",CISO - Bobby Hall,"Performance impact, Integration capabilities, Compliance requirements","74 day evaluation, 3 stakeholders",Legal review required,Current solution has high false positives,Donald Reid - Security Analyst,"Carbon Black, SentinelOne",2025-09-17 00:03:00.580450,batch_20250917_000300
408,Cisco Systems Inc. - Endpoint Protection Implementation,Cisco Systems Inc.,Stage 1 - Negotiation,246002.0,2025-10-31,41.0,Christopher Lee,Trade Show,New Business,"Reduce security incidents by 57%, improve MTTR by 62%",,,"106 day evaluation, 3 stakeholders",,,Maria Lynch - Security Analyst,,2025-09-17 00:03:00.580453,batch_20250917_000300
409,NVIDIA Corporation - Complete Security Suite Implementation,NVIDIA Corporation,Stage 1 - Proposal,49931.0,2025-07-06,66.0,David Thompson,Website,New Business,"Reduce security incidents by 30%, improve MTTR by 45%",CTO - Carla Gray,,,Procurement approval required,Current solution has high false positives,,,2025-09-17 00:03:00.580453,batch_20250917_000300
410,AT&T Inc. - Security Analytics Implementation,AT&T Inc.,Stage 1 - Qualification,1960858.0,2026-01-12,17.0,Lisa Wang,Referral,New Business,"Reduce security incidents by 33%, improve MTTR by 77%",,"Performance impact, Ease of deployment, Security effectiveness",,,Current solution has high false positives,,"Carbon Black, Symantec",2025-09-17 00:03:00.580453,batch_20250917_000300
411,Oracle Corporation - Endpoint Protection Implementation,Oracle Corporation,Stage 1 - Negotiation,57271.0,2026-02-28,50.0,Christopher Lee,Partner,New Business,,CTO - Emily Rios,,,,Current solution has complex management,,,2025-09-17 00:03:00.580454,batch_20250917_000300
412,Intuit Inc. - Complete Security Suite Implementation,Intuit Inc.,Stage 1 - Qualification,59760.0,2025-10-11,48.0,James Wilson,Partner,New Business,"Reduce security incidents by 36%, improve MTTR by 48%",,"Total cost of ownership, Performance impact, Vendor stability",,Procurement approval required,Current solution has limited visibility,,,2025-09-17 00:03:00.580454,batch_20250917_000300
413,Mastercard Inc. - Professional Services Implementation,Mastercard Inc.,Stage 1 - Prospecting,91244.0,2025-08-02,26.0,Sarah Chen,Cold Call,New Business,,,"Total cost of ownership, Performance impact, Vendor stability","117 day evaluation, 4 stakeholders",,Current solution has high false positives,,,2025-09-17 00:03:00.580454,batch_20250917_000300
414,Netflix Inc. - Threat Intelligence Implementation,Netflix Inc.,Stage 1 - Needs Analysis,291182.0,2025-05-08,89.0,Amanda Davis,Trade Show,New Business,,,"Ease of deployment, Vendor stability, Support quality",,,,Shannon Smith - IT Director,,2025-09-17 00:03:00.580455,batch_20250917_000300
415,AT&T Inc. - Security Platform Implementation,AT&T Inc.,Stage 1 - Prospecting,204633.0,2025-12-24,61.0,Rachel Martinez,Referral,New Business,"Reduce security incidents by 34%, improve MTTR by 57%",CEO - Kimberly Adams,"Performance impact, Support quality, Vendor stability","113 day evaluation, 7 stakeholders",Procurement approval required,Current solution has high false positives,Ashley Graham - Security Analyst,"McAfee, Cylance",2025-09-17 00:03:00.580455,batch_20250917_000300
416,Morgan Stanley - Security Analytics Implementation,Morgan Stanley,Stage 1 - Negotiation,412775.0,2025-07-18,83.0,Michael Rodriguez,Trade Show,New Business,"Reduce security incidents by 32%, improve MTTR by 67%",CISO - Sherri Baker,"Performance impact, Integration capabilities, Ease of deployment","87 day evaluation, 3 stakeholders",Security assessment required,Current solution has limited visibility,Cassandra Gaines - SOC Manager,"Trend Micro, Carbon Black",2025-09-17 00:03:00.580455,batch_20250917_000300
417,Starbucks Corporation - Security Analytics Implementation,Starbucks Corporation,Stage 1 - Qualification,449643.0,2026-01-30,58.0,David Thompson,Trade Show,New Business,,,,"110 day evaluation, 7 stakeholders",Security assessment required,,,,2025-09-17 00:03:00.580456,batch_20250917_000300
419,JPMorgan Chase & Co. - Professional Services Implementation,JPMorgan Chase & Co.,Stage 1 - Negotiation,38970.0,2025-09-17,68.0,David Thompson,Website,New Business,"Reduce security incidents by 59%, improve MTTR by 73%",CEO - Anthony Humphrey,"Scalability, Support quality, Performance impact","118 day evaluation, 7 stakeholders",Procurement approval required,Current solution has slow response times,Angelica Tucker - SOC Manager,"Fortinet, Check Point",2025-09-17 00:03:00.580456,batch_20250917_000300
420,Chevron Corporation - Complete Security Suite Implementation,Chevron Corporation,Stage 1 - Needs Analysis,93327.0,2025-07-08,52.0,David Thompson,Cold Call,New Business,"Reduce security incidents by 64%, improve MTTR by 45%",CTO - Pamela Anderson,"Ease of deployment, Integration capabilities, Scalability","104 day evaluation, 4 stakeholders",Security assessment required,Current solution has slow response times,Joshua Baker - Security Analyst,"Palo Alto Networks, Check Point",2025-09-17 00:03:00.580456,batch_20250917_000300
421,Cisco Systems Inc. - Vulnerability Management Implementation,Cisco Systems Inc.,Stage 1 - Negotiation,132645.0,2026-01-20,10.0,Maria Garcia,Trade Show,New Business,,,,"87 day evaluation, 6 stakeholders",,,Christina Collins - IT Director,"Palo Alto Networks, Cylance",2025-09-17 00:03:00.580457,batch_20250917_000300
422,PayPal Holdings Inc. - Threat Intelligence Implementation,PayPal Holdings Inc.,Stage 1 - Qualification,1741289.0,2026-03-01,16.0,James Wilson,Referral,New Business,"Reduce security incidents by 50%, improve MTTR by 53%",CFO - Jessica Holmes,"Vendor stability, Performance impact, Support quality","116 day evaluation, 6 stakeholders",Procurement approval required,Current solution has complex management,Danny Morgan - IT Director,"Carbon Black, Fortinet",2025-09-17 00:03:00.580457,batch_20250917_000300
423,Microsoft Corporation - Vulnerability Management Implementation,Microsoft Corporation,Stage 1 - Qualification,70870.0,2025-08-15,29.0,Sarah Chen,Partner,New Business,"Reduce security incidents by 60%, improve MTTR by 47%",CTO - Daniel Jones,"Scalability, Compliance requirements, Support quality","83 day evaluation, 4 stakeholders",Security assessment required,Current solution has high false positives,Crystal Whitehead - Security Analyst,"McAfee, Carbon Black",2025-09-17 00:03:00.580457,batch_20250917_000300
424,Morgan Stanley - Security Platform Implementation,Morgan Stanley,Stage 1 - Prospecting,74192.0,2025-12-09,86.0,Kevin Brown,Cold Call,New Business,"Reduce security incidents by 53%, improve MTTR by 44%",,"Security effectiveness, Support quality, Scalability","91 day evaluation, 3 stakeholders",Procurement approval required,,,,2025-09-17 00:03:00.580458,batch_20250917_000300
425,Netflix Inc. - Threat Intelligence Implementation,Netflix Inc.,Stage 1 - Needs Analysis,422915.0,2025-12-10,21.0,Robert Johnson,Referral,New Business,"Reduce security incidents by 58%, improve MTTR by 55%",CFO - Richard Aguirre,"Support quality, Vendor stability, Security effectiveness","91 day evaluation, 5 stakeholders",Legal review required,Current solution has complex management,Brent Jordan - Security Analyst,"Trend Micro, McAfee",2025-09-17 00:03:00.580458,batch_20250917_000300
426,Cisco Systems Inc. - Security Analytics Implementation,Cisco Systems Inc.,Stage 1 - Proposal,97848.0,2025-09-11,70.0,Amanda Davis,Referral,New Business,"Reduce security incidents by 35%, improve MTTR by 58%",,,,,,Mrs. Jennifer Morgan - SOC Manager,"Check Point, Trend Micro",2025-09-17 00:03:00.580458,batch_20250917_000300
427,Netflix Inc. - Vulnerability Management Implementation,Netflix Inc.,Stage 1 - Prospecting,468498.0,2025-12-14,50.0,Kevin Brown,Referral,New Business,"Reduce security incidents by 64%, improve MTTR by 51%",CTO - Connor West,"Integration capabilities, Scalability, Ease of deployment","106 day evaluation, 7 stakeholders",Security assessment required,Current solution has limited visibility,Donald Wright - Security Analyst,"Symantec, McAfee",2025-09-17 00:03:00.580459,batch_20250917_000300
428,Bank of America Corp. - Threat Intelligence Implementation,Bank of America Corp.,Stage 1 - Prospecting,1984822.0,2025-11-16,26.0,Amanda Davis,Cold Call,New Business,"Reduce security incidents by 66%, improve MTTR by 58%",CFO - Scott Pierce,,,,,Zachary Huff - Security Analyst,,2025-09-17 00:03:00.580459,batch_20250917_000300
429,Texas Instruments Inc. - Endpoint Protection Implementation,Texas Instruments Inc.,Stage 1 - Prospecting,812890.0,2026-03-07,87.0,Amanda Davis,Trade Show,New Business,,,,"99 day evaluation, 3 stakeholders",Security assessment required,,Mr. James Brown - Security Analyst,"Symantec, McAfee",2025-09-17 00:03:00.580459,batch_20250917_000300
430,Boeing Company - Endpoint Protection Implementation,Boeing Company,Stage 1 - Proposal,56439.0,2025-08-04,70.0,Kevin Brown,Partner,New Business,"Reduce security incidents by 44%, improve MTTR by 58%",CEO - Mrs. Rachel Gibson,"Scalability, Total cost of ownership, Vendor stability","74 day evaluation, 5 stakeholders",Security assessment required,Current solution has slow response times,Tyler Cowan - IT Director,"Carbon Black, Symantec",2025-09-17 00:03:00.580460,batch_20250917_000300
431,General Electric Company - Threat Intelligence Implementation,General Electric Company,Stage 1 - Needs Analysis,43643.0,2025-10-03,69.0,James Wilson,Website,New Business,,,"Security effectiveness, Support quality, Vendor stability",,Procurement approval required,Current solution has high false positives,Lauren Daniels - Security Analyst,,2025-09-17 00:03:00.580460,batch_20250917_000300
432,Ford Motor Company - Professional Services Implementation,Ford Motor Company,Stage 1 - Qualification,496502.0,2025-11-07,72.0,Christopher Lee,Trade Show,New Business,,,"Vendor stability, Support quality, Performance impact","91 day evaluation, 5 stakeholders",,Current solution has complex management,,,2025-09-17 00:03:00.580460,batch_20250917_000300
433,Meta Platforms Inc. - Threat Intelligence Implementation,Meta Platforms Inc.,Stage 1 - Proposal,1347616.0,2025-07-04,76.0,Sarah Chen,Referral,New Business,"Reduce security incidents by 61%, improve MTTR by 80%",CFO - Kurt Leonard,"Security effectiveness, Integration capabilities, Ease of deployment","95 day evaluation, 4 stakeholders",Procurement approval required,Current solution has complex management,Bryan Zamora - SOC Manager,"Fortinet, Carbon Black",2025-09-17 00:03:00.580461,batch_20250917_000300
434,Microsoft Corporation - Professional Services Implementation,Microsoft Corporation,Stage 1 - Qualification,45758.0,2025-08-01,25.0,Michael Rodriguez,Trade Show,New Business,,,,,,Current solution has slow response times,,"Symantec, Cylance",2025-09-17 00:03:00.580461,batch_20250917_000300
435,Tesla Inc. - Security Analytics Implementation,Tesla Inc.,Stage 1 - Negotiation,69548.0,2025-09-07,29.0,Rachel Martinez,Trade Show,New Business,"Reduce security incidents by 60%, improve MTTR by 62%",CEO - Cynthia Foster,"Performance impact, Support quality, Integration capabilities","119 day evaluation, 5 stakeholders",Legal review required,Current solution has slow response times,Elizabeth Stewart - SOC Manager,"Palo Alto Networks, Symantec",2025-09-17 00:03:00.580461,batch_20250917_000300
436,General Motors Company - Advanced Monitoring Implementation,General Motors Company,Stage 1 - Proposal,1491903.0,2025-09-12,74.0,Sarah Chen,Referral,New Business,,CFO - Jimmy Murillo,,"115 day evaluation, 4 stakeholders",,,Angel Lewis MD - IT Director,,2025-09-17 00:03:00.580461,batch_20250917_000300
437,General Electric Company - Endpoint Protection Implementation,General Electric Company,Stage 1 - Negotiation,1164086.0,2025-12-27,90.0,Michael Rodriguez,Referral,New Business,"Reduce security incidents by 57%, improve MTTR by 46%",,,"79 day evaluation, 3 stakeholders",,Current solution has limited visibility,,,2025-09-17 00:03:00.580462,batch_20250917_000300
438,Verizon Communications Inc. - Advanced Monitoring Implementation,Verizon Communications Inc.,Stage 1 - Prospecting,1364135.0,2025-09-12,89.0,Christopher Lee,Trade Show,New Business,,CFO - Miss Aimee Montoya,"Compliance requirements, Security effectiveness, Support quality","89 day evaluation, 5 stakeholders",,,,,2025-09-17 00:03:00.580462,batch_20250917_000300
439,Morgan Stanley - Security Analytics Implementation,Morgan Stanley,Stage 1 - Qualification,57780.0,2025-08-27,55.0,Maria Garcia,Partner,New Business,"Reduce security incidents by 47%, improve MTTR by 40%",,,"111 day evaluation, 4 stakeholders",Security assessment required,Current solution has limited visibility,,,2025-09-17 00:03:00.580462,batch_20250917_000300
440,Caterpillar Inc. - Professional Services Implementation,Caterpillar Inc.,Stage 1 - Negotiation,37735.0,2025-06-28,21.0,Robert Johnson,Referral,New Business,,CEO - Deborah Freeman,,,,,Sarah Davis - SOC Manager,"Trend Micro, Carbon Black",2025-09-17 00:03:00.580463,batch_20250917_000300
